0,0,242,230,234
0,1,241,229,233
0,2,241,229,233
0,3,240,228,232
0,4,240,228,232
0,5,241,229,233
0,6,242,230,234
0,7,243,231,235
0,8,243,229,229
0,9,241,227,227
0,10,240,226,226
0,11,240,226,226
0,12,242,228,228
0,13,246,232,232
0,14,250,236,236
0,15,253,239,239
0,16,240,228,232
0,17,240,228,232
0,18,242,230,234
0,19,246,234,238
0,20,249,237,241
0,21,249,237,241
0,22,244,232,236
0,23,240,228,232
0,24,246,234,238
0,25,246,234,238
0,26,245,233,237
0,27,244,232,236
0,28,243,231,235
0,29,242,230,234
0,30,241,229,233
0,31,241,229,233
0,32,231,222,225
0,33,233,224,227
0,34,233,222,228
0,35,227,215,227
0,36,213,204,223
0,37,196,193,220
0,38,183,187,222
0,39,176,184,223
0,40,179,191,217
0,41,179,186,214
0,42,177,180,211
0,43,174,177,210
0,44,168,176,212
0,45,160,180,213
0,46,153,186,217
0,47,149,190,220
0,48,166,192,219
0,49,166,192,219
0,50,167,193,220
0,51,168,194,221
0,52,169,195,222
0,53,169,195,222
0,54,170,196,223
0,55,170,196,223
0,56,177,186,217
0,57,179,185,219
0,58,181,185,222
0,59,182,184,223
0,60,186,183,228
0,61,188,182,230
0,62,190,182,233
0,63,190,181,234
0,64,180,180,216
0,65,184,183,217
0,66,188,184,219
0,67,191,184,218
0,68,192,181,215
0,69,189,174,207
0,70,186,167,199
0,71,182,163,195
0,72,172,178,204
0,73,173,179,205
0,74,173,179,205
0,75,174,180,206
0,76,174,180,206
0,77,174,180,206
0,78,174,180,206
0,79,173,179,205
0,80,170,176,202
0,81,170,176,202
0,82,171,177,203
0,83,173,179,205
0,84,174,180,206
0,85,176,182,208
0,86,177,183,209
0,87,177,183,209
0,88,188,189,217
0,89,193,195,220
0,90,200,202,225
0,91,207,209,230
0,92,211,214,231
0,93,212,215,230
0,94,210,214,225
0,95,208,212,223
0,96,216,213,230
0,97,216,213,230
0,98,215,212,229
0,99,215,212,229
1,0,241,229,233
1,1,241,229,233
1,2,241,229,233
1,3,242,230,234
1,4,242,230,234
1,5,243,231,235
1,6,244,232,236
1,7,244,232,236
1,8,243,231,233
1,9,243,231,233
1,10,244,232,234
1,11,246,234,236
1,12,246,234,236
1,13,247,235,237
1,14,247,235,237
1,15,247,235,237
1,16,243,231,235
1,17,243,231,235
1,18,243,231,235
1,19,245,233,237
1,20,247,235,239
1,21,247,235,239
1,22,245,233,237
1,23,242,230,234
1,24,246,234,238
1,25,246,234,238
1,26,245,233,237
1,27,244,232,236
1,28,243,231,235
1,29,242,230,234
1,30,241,229,233
1,31,241,229,233
1,32,236,225,229
1,33,234,223,229
1,34,228,218,226
1,35,216,210,222
1,36,201,200,218
1,37,186,192,216
1,38,175,189,218
1,39,171,187,220
1,40,168,183,206
1,41,175,182,208
1,42,184,181,208
1,43,191,182,211
1,44,195,184,214
1,45,195,189,215
1,46,191,193,216
1,47,188,196,217
1,48,182,179,206
1,49,182,179,206
